10000 17600
8094 8403 9
8095 8390 14
8096 8411 17
8097 8392 8
8098 8436 8
8099 8771 17
8099 8413 9
8100 8996 16
8100 8371 12
8101 8368 12
8102 9846 14
8102 8427 21
8103 8417 8
8104 9594 16
8104 8437 16
8105 9252 11
8105 8437 13
8106 8396 19
8107 9387 5
8107 8437 6
8108 8422 16
8109 8415 9
8110 8384 9
8111 8386 12
8112 8434 16
8113 8431 18
8114 8390 6
8115 8437 21
8116 8379 7
8117 8419 21
8118 8392 9
8119 8384 6
8120 8665 12
8120 8435 12
8121 8385 5
8122 9905 8
8122 8418 11
8123 8437 15
8124 8427 14
8125 8414 14
8126 8410 14
8127 8433 19
8128 8404 10
8129 9570 6
8129 8399 13
8130 8426 11
8131 8371 14
8132 8434 19
8133 9685 10
8133 8430 16
8134 9339 15
8134 8433 18
8135 8403 11
8136 8377 8
8137 8370 20
8138 8395 15
8139 9685 10
8139 8431 6
8140 9159 17
8140 8436 5
8141 8383 16
8142 8398 6
8143 8408 18
8144 8414 19
8145 8385 11
8146 8381 8
8147 8390 17
8148 8431 7
8149 8612 13
8149 8427 17
8150 8371 5
8151 8369 8
8152 8424 21
8153 8423 10
8154 8400 21
8155 8418 6
8156 8433 21
8157 8415 13
8158 8385 21
8159 8406 7
8160 8407 9
8161 9104 19
8161 8396 10
8162 8425 17
8163 8392 5
8164 8405 14
8165 8392 5
8166 8387 7
8167 8434 18
8168 8374 9
8169 8383 16
8170 8413 19
8171 8403 17
8172 8396 20
8173 8377 9
8174 8858 5
8174 8419 19
8175 8418 18
8176 8425 18
8177 8386 9
8178 8416 7
8179 8417 14
8180 8388 13
8181 8429 15
8182 9564 7
8182 8430 8
8183 9868 6
8183 8395 16
8184 9689 10
8184 8412 10
8185 9337 21
8185 8427 20
8186 8388 17
8187 9036 21
8187 8391 21
8188 8372 12
8189 8400 12
8190 8384 11
8191 8404 12
8192 8403 15
8193 8437 16
8194 9802 5
8194 8406 16
8195 8400 15
8196 8404 21
8197 8418 15
8198 8450 7
8198 8390 12
8199 8370 10
8200 8393 12
8201 8809 17
8201 8434 9
8202 9004 19
8202 8436 15
8203 8392 8
8204 9382 19
8204 8433 9
8205 8394 21
8206 8385 8
8207 9918 6
8207 8429 18
8208 8372 7
8209 9012 10
8209 8405 21
8210 8567 20
8210 8384 7
8211 8427 16
8212 9979 20
8212 8435 12
8213 8438 6
8214 8378 16
8215 8380 14
8216 8386 6
8217 8414 15
8218 8430 15
8219 8422 7
8220 8402 21
8221 8431 16
8222 9567 7
8222 8369 8
8223 8428 21
8224 8433 21
8225 8378 14
8226 9680 18
8226 8428 18
8227 8491 12
8227 8405 12
8228 8387 7
8229 8409 12
8230 8419 14
8231 8407 19
8232 8380 10
8233 8571 6
8233 8429 5
8234 8653 6
8234 8397 18
8235 8427 16
8236 8378 11
8237 8421 20
8238 8397 15
8239 8404 13
8240 9739 6
8240 8428 7
8241 8397 5
8242 8375 16
8243 8424 15
8244 8410 12
8245 8903 15
8245 8380 20
8246 9314 11
8246 8400 21
8247 8405 18
8248 8393 12
8249 8388 7
8250 8376 10
8251 8390 19
8252 8381 15
8253 8375 17
8254 8434 18
8255 8398 9
8256 8376 13
8257 8775 17
8257 8414 9
8258 9807 14
8258 8429 5
8259 8660 11
8259 8401 18
8260 9085 14
8260 8399 9
8261 8386 5
8262 8437 9
8263 8437 6
8264 8903 9
8264 8404 17
8265 8396 19
8266 8420 19
8267 8406 9
8268 8429 8
8269 8423 20
8270 8388 15
8271 9244 9
8271 8389 18
8272 8815 9
8272 8429 21
8273 8405 7
8274 9259 15
8274 8382 21
8275 8429 15
8276 9688 15
8276 8422 15
8277 8735 14
8277 8377 9
8278 9476 19
8278 8373 12
8279 8426 10
8280 8387 6
8281 8371 17
8282 8415 8
8283 9045 16
8283 8430 12
8284 8426 17
8285 8403 18
8286 8398 15
8287 8387 16
8288 9455 18
8288 8379 14
8289 8400 11
8290 8395 21
8291 8397 20
8292 8397 21
8293 9656 20
8293 8391 11
8294 8555 20
8294 8421 20
8295 8407 21
8296 8413 19
8297 8421 5
8298 8437 16
8299 8475 11
8299 8387 8
8300 8379 20
8301 8383 13
8302 8426 8
8303 8414 9
8304 8438 11
8305 8419 9
8306 9098 18
8306 8425 15
8307 8373 15
8308 8419 11
8309 8387 18
8310 8376 8
8311 8460 13
8311 8381 14
8312 8411 14
8313 9664 5
8313 8436 7
8314 8398 5
8315 8571 20
8315 8418 6
8316 8431 12
8317 8417 10
8318 8422 5
8319 8419 16
8320 9457 14
8320 8390 13
8321 8391 9
8322 8373 21
8323 8426 14
8324 8430 21
8325 8412 7
8326 8403 19
8327 8423 10
8328 8369 6
8329 8391 7
8330 8435 17
8331 8381 16
8332 8396 14
8333 8406 7
8334 8375 5
8335 8448 21
8335 8425 11
8336 8437 14
8337 8376 6
8338 8396 17
8339 8381 11
8340 8404 13
8341 8428 7
8342 8429 6
8343 8438 14
8344 8384 15
8345 8427 8
8346 8376 16
8347 8420 17
8348 8372 6
8349 9349 10
8349 8377 6
8350 8400 21
8351 8424 13
8352 8381 7
8353 9321 19
8353 8417 21
8354 9952 16
8354 8384 8
8355 9171 12
8355 8387 19
8356 8417 21
8357 8418 8
8358 8396 12
8359 8433 13
8360 8434 5
8361 8387 19
8362 8416 20
8363 8937 7
8363 8407 11
8364 9054 19
8364 8378 10
8365 8374 11
8366 8370 5
8367 8414 18
8368 9249 6
8368 8564 7
8368 8492 15
8368 8549 16
8368 8587 13
8368 8674 10
8368 8725 9
8369 8780 21
8369 8534 17
8369 8609 11
8369 8879 11
8370 8903 12
8370 8607 7
8370 8928 15
8371 8760 12
8371 8483 18
8371 8489 21
8372 8748 9
8372 8714 11
8373 8880 5
8373 8465 11
8373 8694 6
8373 8706 18
8373 8849 15
8373 8955 16
8374 8939 8
8374 8563 19
8374 8938 6
8375 8788 16
8375 8510 21
8375 8557 12
8375 8582 5
8375 8793 21
8375 8940 15
8376 8569 17
8376 8831 10
8377 9337 15
8377 8567 6
8377 8514 15
8377 8692 12
8377 8745 5
8378 9668 10
8378 8606 20
8378 8751 20
8378 8913 18
8379 8452 6
8379 8697 9
8379 8787 12
8379 8886 11
8380 9959 12
8380 8520 18
8380 8486 11
8380 8524 5
8380 8723 7
8380 8763 19
8380 8791 10
8380 8822 13
8381 9018 21
8381 8850 14
8381 8719 14
8381 8865 6
8382 8796 18
8382 8498 16
8382 8602 13
8382 8644 9
8382 8884 21
8382 8915 14
8383 8760 16
8383 8686 16
8383 8700 5
8384 8679 9
8384 8589 16
8384 8619 5
8384 8626 9
8384 8819 20
8384 8905 17
8384 8945 18
8385 8774 9
8385 8447 21
8385 8495 8
8385 8538 14
8385 8561 11
8385 8568 18
8385 8708 17
8385 8769 13
8385 8804 15
8385 8812 9
8385 8825 6
8385 8859 9
8386 8550 12
8386 8454 18
8386 8467 5
8386 8687 11
8386 8838 5
8386 8899 12
8387 9624 14
8387 8729 8
8387 8585 21
8387 8642 21
8387 8866 10
8388 8504 6
8388 8655 14
8388 8906 9
8388 8926 16
8389 9225 12
8389 8494 18
8389 8726 17
8389 8734 13
8390 8592 6
8390 8449 7
8390 8630 18
8391 8891 17
8391 8455 19
8391 8742 5
8392 8523 7
8392 8688 6
8392 8731 5
8392 8754 6
8392 8801 8
8393 9983 12
8393 8595 8
8393 8766 15
8394 8952 9
8394 8556 10
8394 8588 11
8395 8487 11
8395 8581 21
8395 8620 20
8395 8664 14
8395 8733 10
8396 8478 9
8396 8575 17
8396 8616 13
8396 8874 12
8396 8922 5
8397 8923 15
8397 8544 13
8397 8893 18
8398 8533 8
8398 8573 19
8398 8768 18
8399 8848 11
8399 8542 8
8399 8624 10
8399 8631 13
8399 8702 10
8399 8712 10
8399 8765 16
8399 8873 9
8400 8480 11
8400 8559 6
8400 8656 13
8400 8689 18
8400 8854 20
8400 8872 9
8400 8934 6
8401 8696 8
8401 8482 14
8401 8638 16
8401 8671 5
8401 8681 18
8401 8959 21
8402 9494 16
8402 8531 13
8402 8444 19
8402 8627 14
8402 8678 18
8402 8814 12
8402 8869 12
8403 9336 20
8403 8628 5
8403 8907 12
8404 8820 20
8404 8947 13
8405 8485 13
8405 8572 11
8405 8651 21
8405 8882 21
8405 8892 18
8405 8909 21
8406 8916 20
8406 8743 5
8406 8898 16
8407 8755 13
8407 8543 14
8408 8487 8
8408 8521 21
8408 8580 21
8409 8924 14
8409 8468 9
8409 8578 16
8409 8799 10
8409 8802 10
8409 8847 10
8409 8933 13
8410 8740 14
8410 8649 8
8410 8670 20
8410 8698 7
8410 8845 10
8411 8807 6
8411 8860 9
8412 8900 19
8412 8532 12
8412 8536 20
8412 8618 16
8412 8677 10
8412 8704 21
8412 8756 21
8412 8794 16
8412 8829 9
8413 9901 16
8413 8693 20
8413 8488 18
8413 8715 9
8413 8783 5
8413 8931 15
8414 8459 6
8414 8744 20
8414 8841 11
8415 8636 14
8415 8562 13
8415 8658 7
8415 8835 16
8416 8792 10
8416 8496 6
8416 8516 12
8416 8554 14
8416 8601 6
8416 8911 18
8416 8936 14
8417 8949 18
8417 8509 11
8417 8576 18
8417 8600 11
8418 8472 20
8418 8457 14
8418 8669 11
8418 8830 15
8419 8515 16
8419 8462 10
8419 8501 6
8419 8597 5
8420 9208 7
8420 8932 21
8420 8493 5
8420 8519 12
8420 8528 11
8420 8646 11
8420 8778 18
8420 8888 5
8421 8445 18
8421 8535 10
8421 8546 10
8421 8605 16
8421 8816 6
8421 8877 20
8421 8883 7
8422 9666 18
8422 8652 21
8422 8746 21
8422 8935 7
8422 8948 7
8423 8806 21
8423 8539 5
8423 8680 15
8423 8889 12
8423 8925 15
8424 8824 13
8424 8481 9
8424 8773 17
8424 8836 20
8424 8876 15
8424 8920 10
8425 8545 20
8425 8552 13
8425 8727 20
8425 8837 17
8425 8867 19
8426 8917 14
8426 8502 16
8426 8586 17
8426 8639 16
8426 8676 5
8426 8790 17
8426 8846 17
8426 8894 10
8426 8958 14
8427 8460 13
8427 8629 12
8427 8685 20
8427 8707 20
8427 8844 18
8428 8637 14
8428 8529 18
8428 8691 6
8428 8875 18
8429 8682 11
8429 8474 12
8429 8526 19
8429 8721 6
8429 8722 11
8429 8827 11
8430 8811 7
8430 8443 16
8430 8842 8
8431 8728 9
8431 8594 16
8432 8466 13
8432 8446 13
8432 8469 7
8432 8522 13
8432 8548 21
8432 8583 11
8432 8633 13
8432 8699 7
8432 8855 7
8432 8919 10
8433 9700 14
8433 8571 16
8433 8453 8
8433 8710 12
8433 8713 10
8433 8720 13
8433 8757 9
8433 8762 9
8433 8843 18
8434 8479 9
8434 8789 7
8435 9208 13
8435 8960 6
8435 8635 8
8435 8666 20
8435 8871 18
8436 8885 10
8436 8662 17
8436 8663 5
8436 8736 12
8436 8750 7
8436 8782 8
8437 8770 20
8437 8442 20
8437 8505 18
8437 8598 20
8437 8614 21
8437 8752 6
8437 8808 21
8437 8897 9
8437 8927 16
8437 8950 17
8437 8961 7
8438 8852 17
8438 8506 21
8438 8654 20
8438 8761 20
8438 8784 16
8438 8946 18
8439 9552 11
8439 9833 20
8440 9399 13
8441 9685 11
8442 9146 11
8443 9739 11
8443 9785 12
8443 9986 14
8444 9816 13
8444 9642 9
8445 9689 7
8446 9466 12
8446 9322 15
8447 9531 6
8448 9259 20
8448 9577 21
8449 9769 9
8449 9184 15
8449 9978 9
8450 9757 5
8451 9424 17
8452 9141 11
8452 9166 8
8453 9787 10
8453 9698 18
8454 9375 6
8454 9603 16
8455 9808 21
8456 9965 5
8457 9356 13
8458 9632 20
8458 9385 7
8458 9712 7
8459 9412 10
8460 9250 8
8461 9463 13
8461 9809 18
8462 9073 20
8463 9448 20
8464 9198 16
8465 9114 15
8465 9320 13
8466 9541 15
8466 9037 21
8467 9440 19
8468 9294 9
8468 9019 5
8468 9443 7
8469 9403 16
8470 9301 6
8470 9308 20
8471 9932 20
8471 9981 9
8472 9357 13
8472 9254 8
8473 9694 11
8473 9526 16
8474 9031 10
8475 9738 11
8476 9380 13
8476 9096 11
8477 9854 5
8478 9959 14
8478 9155 10
8478 9614 5
8479 9067 14
8480 9005 15
8481 9140 11
8482 9261 17
8482 9574 10
8482 9585 14
8483 9546 20
8483 9238 12
8484 9663 11
8484 9869 11
8485 9710 18
8485 8980 19
8486 9269 16
8487 9705 16
8488 9200 18
8489 9217 10
8490 9766 14
8490 9654 6
8491 9626 14
8491 9755 5
8492 9426 21
8492 9214 16
8492 9661 11
8493 9417 8
8494 9948 12
8494 9644 20
8494 9838 15
8495 9199 11
8496 9549 15
8497 9001 13
8497 9973 8
8498 9865 21
8499 9915 20
8499 9737 16
8500 9269 13
8500 9300 6
8500 9522 5
8500 9547 10
8500 9571 12
8501 9021 16
8501 9904 6
8502 9530 13
8502 9090 21
8502 9929 9
8503 9938 10
8504 8969 15
8504 9795 7
8504 9900 5
8505 9139 9
8505 9158 17
8506 9242 14
8506 9681 21
8507 9800 19
8508 9951 21
8509 9720 20
8510 9007 7
8511 9692 13
8511 8973 21
8511 9575 13
8511 9971 15
8512 9303 7
8513 9506 11
8514 9744 6
8514 9395 20
8515 9437 6
8516 9580 17
8516 9113 10
8516 9305 7
8517 9376 21
8518 9524 8
8518 9323 12
8518 9635 15
8519 9121 17
8520 9556 10
8521 9473 9
8521 9120 12
8521 9518 9
8522 9222 7
8522 9891 17
8523 9384 19
8523 9740 15
8524 9442 17
8525 9065 17
8526 9397 20
8527 9430 15
8528 9830 21
8528 9555 20
8529 9946 12
8529 9133 10
8530 9112 8
8531 9140 20
8532 9200 19
8532 9049 12
8532 9299 5
8533 9229 12
8533 9239 13
8533 9309 15
8534 9799 19
8534 9469 10
8535 8994 18
8536 9060 7
8536 9032 10
8537 9502 17
8538 9159 12
8538 9023 17
8539 9562 14
8539 9718 14
8539 9897 9
8540 9476 9
8541 9554 16
8542 8997 9
8542 9053 7
8543 9435 8
8543 9316 15
8543 9937 21
8544 9903 10
8545 9919 20
8545 9684 7
8546 9440 6
8547 9408 12
8548 9580 5
8549 9406 16
8550 9384 10
8551 9541 17
8552 8993 6
8553 9456 7
8553 9593 6
8554 9688 13
8554 9629 5
8555 9598 14
8555 9219 15
8556 9948 10
8557 8989 17
8558 9334 6
8559 9445 9
8559 9277 9
8559 9582 12
8560 9318 14
8561 9570 20
8562 9888 15
8563 9342 11
8563 9388 13
8563 9696 20
8563 9765 10
8563 9909 14
8563 9930 21
8564 8984 8
8564 9253 7
8564 9925 10
8565 9855 9
8565 9746 13
8566 9201 10
8567 9860 7
8567 9436 13
8568 9505 6
8569 9792 6
8570 9922 18
8571 9857 19
8571 9097 16
8571 9771 9
8571 9920 11
8572 9633 14
8572 9414 18
8573 9538 9
8573 9329 5
8574 9695 16
8575 9983 7
8576 9608 21
8577 9989 8
8577 9246 11
8577 9490 18
8578 9842 16
8579 9144 9
8580 9875 14
8580 9862 9
8581 9154 6
8581 9599 5
8582 9291 14
8582 9108 14
8583 9116 17
8583 9038 18
8584 9377 16
8584 9659 17
8585 9450 21
8585 9893 20
8586 9837 14
8587 9346 5
8588 9760 8
8589 9537 5
8589 9369 10
8589 9389 21
8589 9507 8
8590 9519 10
8591 9497 16
8591 9592 16
8592 9195 13
8593 9074 15
8593 9596 7
8594 9153 15
8594 9517 14
8595 9483 5
8596 9463 7
8596 9889 11
8597 9854 7
8598 9523 14
8598 9431 19
8599 9967 21
8599 9648 21
8600 9380 17
8601 9422 16
8602 9164 21
8602 9691 15
8603 9607 14
8604 9084 7
8604 9086 15
8605 9941 10
8605 9361 14
8605 9402 14
8605 9966 10
8606 9747 20
8606 9852 6
8607 9364 7
8608 9200 21
8608 9368 13
8609 9803 18
8610 9896 20
8610 9420 13
8610 9545 20
8611 9669 16
8611 9035 10
8611 9536 15
8612 9480 10
8613 9957 15
8613 9202 9
8613 9926 9
8614 9204 15
8614 9126 6
8615 9651 18
8616 8990 14
8616 8977 15
8616 9351 14
8617 9502 21
8617 9465 7
8617 9475 18
8618 9928 9
8619 9147 9
8620 9528 7
8620 9094 19
8620 9258 11
8621 9224 17
8621 9886 11
8622 9798 11
8622 9874 9
8623 9283 6
8624 9379 21
8625 9180 14
8626 9835 7
8626 8978 21
8626 9789 21
8627 9083 20
8627 9686 12
8628 9182 16
8628 9353 8
8629 9766 20
8630 9537 18
8631 9292 6
8631 9972 5
8632 9669 6
8632 9732 13
8633 9074 15
8633 9313 9
8633 9521 6
8633 9814 21
8634 9452 8
8635 9646 12
8636 9828 15
8637 9195 11
8638 9954 17
8638 9062 6
8639 9980 7
8639 9553 7
8640 9551 5
8641 8969 16
8642 9348 18
8643 9315 14
8643 9168 9
8644 9245 7
8645 9494 21
8645 9119 17
8646 9883 5
8646 9527 20
8647 9690 6
8647 9016 5
8647 9352 21
8648 9768 7
8649 9500 7
8649 9617 8
8650 9027 15
8651 9752 17
8651 9778 12
8652 9423 6
8653 9825 16
8653 9051 6
8653 9197 11
8654 9218 13
8655 9301 19
8656 9379 8
8657 9416 9
8658 9284 12
8658 9287 17
8659 9887 17
8660 9302 21
8660 9221 17
8661 9581 5
8662 9997 19
8662 9783 14
8663 9721 6
8664 9375 20
8665 9591 8
8665 9226 5
8666 9378 19
8667 9931 19
8668 9492 11
8669 9318 7
8670 9601 16
8671 9860 14
8672 8982 7
8672 9534 8
8673 9324 8
8673 9704 20
8674 9927 10
8675 9428 13
8676 9934 15
8677 9347 13
8678 9540 19
8678 9374 8
8679 9291 15
8680 9281 16
8681 9173 9
8682 9068 11
8682 9156 18
8683 9685 9
8683 9236 14
8683 9444 15
8683 9706 5
8684 9774 17
8684 9936 14
8685 9140 5
8686 9052 5
8686 9206 18
8687 9963 6
8687 9851 15
8688 9111 21
8688 8974 9
8688 9756 9
8688 9880 9
8689 9791 20
8690 9716 6
8691 9665 12
8692 9400 11
8693 9446 19
8693 8975 21
8693 9459 21
8694 9356 9
8695 9164 18
8696 9160 9
8696 9908 5
8697 9265 8
8698 9836 16
8699 9620 12
8699 9095 8
8700 9360 14
8700 9026 5
8701 9383 15
8702 9882 6
8702 9797 13
8703 9657 18
8703 9724 16
8704 9472 12
8704 9638 13
8705 9761 11
8705 9181 12
8705 9683 14
8706 9630 20
8707 9370 12
8708 8976 21
8709 9338 11
8710 9010 8
8710 9186 21
8711 9066 13
8711 9513 17
8712 9072 21
8712 9392 15
8713 9442 10
8714 9831 9
8714 9572 18
8715 9699 19
8716 9003 6
8717 9979 6
8718 9381 15
8718 9415 5
8718 9649 7
8719 9059 9
8719 9178 17
8720 9440 20
8721 9118 13
8722 9122 8
8722 9358 16
8722 9754 5
8723 9770 10
8723 9658 18
8724 9607 16
8725 9744 20
8725 9784 17
8726 9327 13
8727 9187 18
8727 9955 9
8728 9777 9
8729 9580 12
8730 9419 6
8731 9312 9
8731 9028 17
8732 9842 11
8733 9733 5
8733 9559 13
8733 9845 10
8734 9764 11
8734 9921 10
8735 9467 7
8736 9341 12
8737 9014 16
8737 9354 9
8738 9151 17
8738 9335 9
8739 9775 12
8739 9702 10
8740 9842 9
8741 9302 14
8742 9532 9
8742 9548 10
8743 9074 18
8744 9885 17
8744 9183 18
8745 9715 15
8746 9509 11
8747 9990 11
8747 9167 16
8748 9189 11
8749 9429 20
8750 9015 8
8751 9390 21
8752 9247 8
8753 9153 13
8753 9667 21
8754 9790 11
8755 9399 20
8756 9892 16
8757 9267 13
8757 9235 6
8757 9340 15
8757 9590 21
8758 9076 21
8759 9769 11
8759 9673 18
8759 9743 8
8760 9105 6
8761 9149 6
8761 9033 16
8761 9110 15
8761 9544 18
8761 9804 16
8762 9020 18
8762 9499 16
8763 9198 11
8764 9835 15
8765 9441 10
8765 9326 7
8765 9394 8
8766 9011 20
8767 9230 15
8768 9855 19
8768 9839 10
8769 9079 20
8769 9474 13
8769 9637 7
8770 9270 14
8770 9597 17
8771 9046 20
8771 9940 8
8772 9960 9
8773 9059 8
8773 9550 19
8774 9552 13
8775 9606 16
8775 9099 14
8775 9953 20
8776 9128 8
8777 9486 7
8777 9137 16
8777 9726 16
8778 9161 12
8778 9107 9
8779 9958 19
8780 9787 7
8781 9979 20
8782 9070 21
8782 9125 13
8783 9779 6
8783 9196 8
8784 9396 5
8784 9413 11
8785 9031 17
8785 9881 13
8786 9713 10
8786 9401 6
8787 9584 11
8787 9213 6
8787 9728 10
8788 9278 16
8788 9464 17
8788 9829 10
8788 9876 21
8789 9039 15
8789 8970 15
8790 9677 16
8791 9373 9
8792 9964 12
8792 9418 21
8793 9849 20
8793 9679 20
8794 9619 7
8794 9127 9
8794 9826 21
8795 9556 18
8796 9748 15
8796 9818 9
8797 9169 8
8798 8979 9
8799 9117 14
8799 9280 13
8800 9655 15
8801 9404 7
8801 9611 14
8801 9834 9
8802 9968 15
8803 9489 11
8803 9274 16
8804 9381 15
8805 9159 16
8805 9091 18
8805 9627 17
8806 9671 14
8806 8986 13
8807 9292 15
8808 9860 7
8809 9912 15
8809 9841 21
8810 9121 9
8811 9801 14
8811 9058 7
8811 9282 12
8812 9059 14
8813 9429 8
8814 9071 18
8814 9063 15
8815 9210 18
8816 9163 17
8817 9152 5
8818 9750 14
8818 9115 11
8818 9220 17
8819 9449 17
8819 9150 8
8820 9481 12
8821 9602 7
8822 9583 15
8823 9332 16
8824 9520 11
8825 9259 7
8826 9008 21
8827 9864 15
8827 9763 16
8828 9437 19
8829 9025 8
8830 9827 6
8831 9707 20
8831 9670 10
8832 8972 20
8833 9918 18
8833 9143 14
8834 9636 8
8835 9508 18
8835 9257 16
8836 9347 14
8836 9525 6
8837 9030 16
8838 9293 13
8839 9138 10
8839 9286 9
8840 9242 12
8840 9709 10
8841 9132 15
8842 9416 9
8842 9512 13
8842 9976 7
8843 9949 7
8843 9024 14
8843 9192 11
8844 9563 15
8844 9048 17
8844 9211 13
8844 9794 16
8844 9982 18
8845 9875 15
8846 9812 18
8847 9290 21
8847 9243 13
8848 9018 19
8848 9890 20
8849 9366 7
8849 9078 21
8850 9961 18
8850 9087 11
8850 9175 12
8850 9878 9
8850 9935 20
8851 9386 8
8852 9205 17
8853 9194 21
8853 8999 21
8854 9867 17
8855 9142 9
8856 9634 5
8856 9844 9
8857 9255 16
8858 9916 6
8859 9367 10
8859 9174 17
8860 9386 18
8861 9671 21
8861 9191 21
8861 9248 9
8862 9488 13
8863 9102 13
8863 9824 18
8864 9943 16
8864 9625 8
8865 9674 19
8865 9662 19
8865 9675 19
8866 9928 5
8867 9342 9
8867 9496 8
8868 9516 6
8868 9806 8
8869 9612 6
8869 9871 14
8870 9734 13
8871 9843 7
8872 9618 16
8873 9656 19
8874 9271 20
8875 9568 10
8875 9985 20
8876 9562 15
8877 9832 8
8877 9647 21
8878 9786 11
8878 9075 19
8878 9776 7
8879 9002 10
8880 9272 16
8881 9360 12
8881 9660 19
8882 9532 15
8883 9234 19
8884 9773 21
8885 9393 13
8886 9301 5
8887 9817 17
8887 9884 11
8887 9970 5
8888 9145 14
8889 9485 15
8890 9100 9
8891 9290 6
8891 9434 10
8892 9772 13
8893 9542 15
8893 9343 7
8894 9080 17
8894 9491 16
8895 9630 18
8895 9129 7
8895 9350 11
8895 9714 6
8896 8981 15
8897 9314 15
8897 9610 20
8898 9631 11
8899 9782 6
8900 9064 14
8900 9793 6
8900 9815 14
8901 9621 15
8902 9046 13
8903 9310 13
8904 9825 10
8904 9034 20
8904 9223 12
8905 9944 18
8906 9500 8
8907 9089 16
8907 9176 6
8908 9938 20
8908 9822 7
8909 9327 19
8910 9711 18
8910 9969 12
8911 9952 16
8911 9209 17
8912 9360 11
8913 9623 8
8913 9407 5
8913 9847 16
8914 9164 16
8915 8990 19
8915 9653 20
8916 9961 10
8917 9866 18
8918 9993 11
8918 9587 5
8918 9823 15
8919 9106 19
8920 9198 17
8921 9363 9
8922 9288 10
8923 9911 19
8923 9188 14
8924 9330 20
8924 9172 16
8925 9939 17
8925 9543 15
8925 9595 11
8926 9319 19
8926 9996 12
8927 9000 7
8928 9261 8
8929 9961 17
8929 9605 8
8929 9708 5
8929 9856 10
8929 9987 11
8930 9363 20
8931 9072 13
8931 9345 15
8932 9073 5
8933 9998 6
8933 9328 19
8933 9427 11
8934 9895 10
8935 9665 16
8936 9892 12
8936 9333 16
8936 9643 8
8937 9085 17
8938 9255 20
8939 9030 21
8940 9275 19
8940 9093 11
8941 9262 17
8942 9510 11
8942 9009 10
8942 9579 17
8942 9917 11
8943 9056 8
8944 9273 8
8944 9853 12
8945 9201 10
8945 9425 13
8946 9790 21
8947 9207 8
8948 9666 8
8948 9873 20
8948 9902 18
8949 9727 13
8950 9042 19
8951 9449 10
8952 9030 20
8952 9484 7
8953 9252 11
8954 9626 6
8955 9994 9
8956 9344 13
8956 9279 11
8956 9371 13
8957 9616 20
8958 9650 16
8959 9613 13
8960 9262 16
8960 9231 18
8960 9297 9
8961 9868 11
8962 9586 13
8963 9678 8
8963 9433 14
8964 9041 9
8964 9453 19
8964 9557 11
8964 9914 18
8965 9999 99
8966 9999 99
8967 9999 99
8968 9999 99
8969 9999 99
8970 9999 99
8971 9999 99
8972 9999 99
8973 9999 99
8974 9999 99
8975 9999 99
8976 9999 99
8977 9999 99
8978 9999 99
8979 9999 99
8980 9999 99
8981 9999 99
8982 9999 99
8983 9999 99
8984 9999 99
8985 9999 99
8986 9999 99
8987 9999 99
8988 9999 99
8989 9999 99
8990 9999 99
8991 9999 99
8992 9999 99
8993 9999 99
8994 9999 99
8995 9999 99
8996 9999 99
8997 9999 99
8998 9999 99
8999 9999 99
9000 9999 99
9001 9999 99
9002 9999 99
9003 9999 99
9004 9999 99
9005 9999 99
9006 9999 99
9007 9999 99
9008 9999 99
9009 9999 99
9010 9999 99
9011 9999 99
9012 9999 99
9013 9999 99
9014 9999 99
9015 9999 99
9016 9999 99
9017 9999 99
9018 9999 99
9019 9999 99
9020 9999 99
9021 9999 99
9022 9999 99
9023 9999 99
9024 9999 99
9025 9999 99
9026 9999 99
9027 9999 99
9028 9999 99
9029 9999 99
9030 9999 99
9031 9999 99
9032 9999 99
9033 9999 99
9034 9999 99
9035 9999 99
9036 9999 99
9037 9999 99
9038 9999 99
9039 9999 99
9040 9999 99
9041 9999 99
9042 9999 99
9043 9999 99
9044 9999 99
9045 9999 99
9046 9999 99
9047 9999 99
9048 9999 99
9049 9999 99
9050 9999 99
9051 9999 99
9052 9999 99
9053 9999 99
9054 9999 99
9055 9999 99
9056 9999 99
9057 9999 99
9058 9999 99
9059 9999 99
9060 9999 99
9061 9999 99
9062 9999 99
9063 9999 99
9064 9999 99
9065 9999 99
9066 9999 99
9067 9999 99
9068 9999 99
9069 9999 99
9070 9999 99
9071 9999 99
9072 9999 99
9073 9999 99
9074 9999 99
9075 9999 99
9076 9999 99
9077 9999 99
9078 9999 99
9079 9999 99
9080 9999 99
9081 9999 99
9082 9999 99
9083 9999 99
9084 9999 99
9085 9999 99
9086 9999 99
9087 9999 99
9088 9999 99
9089 9999 99
9090 9999 99
9091 9999 99
9092 9999 99
9093 9999 99
9094 9999 99
9095 9999 99
9096 9999 99
9097 9999 99
9098 9999 99
9099 9999 99
9100 9999 99
9101 9999 99
9102 9999 99
9103 9999 99
9104 9999 99
9105 9999 99
9106 9999 99
9107 9999 99
9108 9999 99
9109 9999 99
9110 9999 99
9111 9999 99
9112 9999 99
9113 9999 99
9114 9999 99
9115 9999 99
9116 9999 99
9117 9999 99
9118 9999 99
9119 9999 99
9120 9999 99
9121 9999 99
9122 9999 99
9123 9999 99
9124 9999 99
9125 9999 99
9126 9999 99
9127 9999 99
9128 9999 99
9129 9999 99
9130 9999 99
9131 9999 99
9132 9999 99
9133 9999 99
9134 9999 99
9135 9999 99
9136 9999 99
9137 9999 99
9138 9999 99
9139 9999 99
9140 9999 99
9141 9999 99
